18
30
['TaureanWallerPrince', 'DennisSchroder', 'KentBazemore', 'JohnCollins', 'DewayneDedmon', 'IsaiahTaylor']
['WillyHernangomez', 'DougMcDermott', 'EmmanuelMudiay', 'TroyWilliams', 'FrankNtilikina', 'KyleOQuinn']
['WillyHernangomez', 'DougMcDermott', 'EmmanuelMudiay', 'TroyWilliams', 'FrankNtilikina', 'LanceThomas']
['WillyHernangomez', 'DougMcDermott', 'EmmanuelMudiay', 'TroyWilliams', 'FrankNtilikina', 'TreyBurke']
['WillyHernangomez', 'DougMcDermott', 'EmmanuelMudiay', 'TroyWilliams', 'FrankNtilikina', 'DamyeanDotson']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'KyleKorver', 'TristanThompson']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'KyleKorver', 'JoseCalderon']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'KyleKorver', 'CediOsman']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'KyleKorver', 'ImanShumpert']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'KyleKorver', 'AnteZizic']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'KyleKorver', 'JohnHolland']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'KyleKorver', 'LondonPerrantes']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'KyleKorver', 'KendrickPerkins']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'TristanThompson', 'JoseCalderon']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'TristanThompson', 'CediOsman']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'TristanThompson', 'ImanShumpert']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'TristanThompson', 'AnteZizic']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'TristanThompson', 'JohnHolland']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'TristanThompson', 'LondonPerrantes']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'TristanThompson', 'KendrickPerkins']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'JoseCalderon', 'CediOsman']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'JoseCalderon', 'ImanShumpert']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'JoseCalderon', 'AnteZizic']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'JoseCalderon', 'JohnHolland']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'JoseCalderon', 'LondonPerrantes']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'JoseCalderon', 'KendrickPerkins']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'CediOsman', 'ImanShumpert']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'CediOsman', 'AnteZizic']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'CediOsman', 'JohnHolland']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'CediOsman', 'LondonPerrantes']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'CediOsman', 'KendrickPerkins']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'ImanShumpert', 'AnteZizic']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'ImanShumpert', 'JohnHolland']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'ImanShumpert', 'LondonPerrantes']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'ImanShumpert', 'KendrickPerkins']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'AnteZizic', 'JohnHolland']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'AnteZizic', 'LondonPerrantes']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'AnteZizic', 'KendrickPerkins']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'JohnHolland', 'LondonPerrantes']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'JohnHolland', 'KendrickPerkins']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KevinLove', 'LondonPerrantes', 'KendrickPerkins']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'TristanThompson', 'JoseCalderon']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'TristanThompson', 'CediOsman']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'TristanThompson', 'ImanShumpert']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'TristanThompson', 'AnteZizic']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'TristanThompson', 'JohnHolland']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'TristanThompson', 'LondonPerrantes']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'TristanThompson', 'KendrickPerkins']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'JoseCalderon', 'CediOsman']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'JoseCalderon', 'ImanShumpert']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'JoseCalderon', 'AnteZizic']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'JoseCalderon', 'JohnHolland']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'JoseCalderon', 'LondonPerrantes']
['LeBronJames', 'JRSmith', 'JeffGreen', 'KyleKorver', 'JoseCalderon', 'KendrickPerkins']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'RickyRubio']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'DerrickFavors']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'RudyGobert']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'RoyceONeale']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'JonasJerebko']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'AlecBurks']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'EkpeUdoh']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'ThaboSefolosha']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'RaulNeto']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'DanteExum']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'GeorgesNiang']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'TonyBradley']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'NateWolters']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'DavidStockton']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'ErikMcCree']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'JoeIngles', 'NazMitrouLong']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'DerrickFavors']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'RudyGobert']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'RoyceONeale']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'JonasJerebko']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'AlecBurks']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'EkpeUdoh']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'ThaboSefolosha']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'RaulNeto']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'DanteExum']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'GeorgesNiang']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'TonyBradley']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'NateWolters']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'DavidStockton']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'ErikMcCree']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RickyRubio', 'NazMitrouLong']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'RudyGobert']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'RoyceONeale']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'JonasJerebko']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'AlecBurks']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'EkpeUdoh']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'ThaboSefolosha']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'RaulNeto']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'DanteExum']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'GeorgesNiang']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'TonyBradley']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'NateWolters']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'DavidStockton']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'ErikMcCree']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'DerrickFavors', 'NazMitrouLong']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RudyGobert', 'RoyceONeale']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RudyGobert', 'JonasJerebko']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RudyGobert', 'AlecBurks']
['JaeCrowder', 'RodneyHood', 'JoeJohnson', 'DonovanMitchell', 'RudyGobert', 'EkpeUdoh']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'DeAaronFox', 'BuddyHield']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'DeAaronFox', 'GarrettTemple']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'DeAaronFox', 'ZachRandolph']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'DeAaronFox', 'JustinJackson']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'DeAaronFox', 'KostaKoufos']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'DeAaronFox', 'SkalLabissiere']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'DeAaronFox', 'VinceCarter']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'DeAaronFox', 'FrankMason']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'DeAaronFox', 'JaKarrSampson']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'DeAaronFox', 'JackCooley']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'BuddyHield', 'GarrettTemple']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'BuddyHield', 'ZachRandolph']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'BuddyHield', 'JustinJackson']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'BuddyHield', 'KostaKoufos']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'BuddyHield', 'SkalLabissiere']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'BuddyHield', 'VinceCarter']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'BuddyHield', 'FrankMason']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'BuddyHield', 'JaKarrSampson']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'BuddyHield', 'JackCooley']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'GarrettTemple', 'ZachRandolph']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'GarrettTemple', 'JustinJackson']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'GarrettTemple', 'KostaKoufos']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'GarrettTemple', 'SkalLabissiere']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'GarrettTemple', 'VinceCarter']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'GarrettTemple', 'FrankMason']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'GarrettTemple', 'JaKarrSampson']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'GarrettTemple', 'JackCooley']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'ZachRandolph', 'JustinJackson']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'ZachRandolph', 'KostaKoufos']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'ZachRandolph', 'SkalLabissiere']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'ZachRandolph', 'VinceCarter']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'ZachRandolph', 'FrankMason']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'ZachRandolph', 'JaKarrSampson']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'ZachRandolph', 'JackCooley']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'JustinJackson', 'KostaKoufos']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'JustinJackson', 'SkalLabissiere']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'JustinJackson', 'VinceCarter']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'JustinJackson', 'FrankMason']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'JustinJackson', 'JaKarrSampson']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'JustinJackson', 'JackCooley']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'KostaKoufos', 'SkalLabissiere']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'KostaKoufos', 'VinceCarter']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'KostaKoufos', 'FrankMason']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'KostaKoufos', 'JaKarrSampson']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'KostaKoufos', 'JackCooley']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'SkalLabissiere', 'VinceCarter']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'SkalLabissiere', 'FrankMason']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'SkalLabissiere', 'JaKarrSampson']
['GeorgeHill', 'GeorgiosPapagiannis', 'BogdanBogdanovic', 'WillieCauleyStein', 'SkalLabissiere', 'JackCooley']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'KyleKuzma']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'JuliusRandle']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'BrandonIngram']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'LonzoBall']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'BrookLopez']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'JoshHart']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'TylerEnnis']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'AlexCaruso']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'IvicaZubac']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'TravisWear']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'AndrewBogut']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'ThomasBryant']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'AndreIngram']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'VanderBlue']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'LuolDeng']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KentaviousCaldwellPope', 'DerrickWilliams']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'JuliusRandle']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'BrandonIngram']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'LonzoBall']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'BrookLopez']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'JoshHart']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'TylerEnnis']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'AlexCaruso']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'IvicaZubac']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'TravisWear']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'AndrewBogut']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'ThomasBryant']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'AndreIngram']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'VanderBlue']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'LuolDeng']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'KyleKuzma', 'DerrickWilliams']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'BrandonIngram']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'LonzoBall']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'BrookLopez']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'JoshHart']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'TylerEnnis']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'AlexCaruso']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'IvicaZubac']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'TravisWear']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'AndrewBogut']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'ThomasBryant']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'AndreIngram']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'VanderBlue']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'LuolDeng']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'JuliusRandle', 'DerrickWilliams']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'BrandonIngram', 'LonzoBall']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'BrandonIngram', 'BrookLopez']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'BrandonIngram', 'JoshHart']
['JordanClarkson', 'ChanningFrye', 'LarryNance', 'IsaiahThomas', 'BrandonIngram', 'TylerEnnis']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'TajGibson', 'JeffTeague']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'TajGibson', 'JimmyButler']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'TajGibson', 'JamalCrawford']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'TajGibson', 'TyusJones']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'TajGibson', 'NemanjaBjelica']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'TajGibson', 'GorguiDieng']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'TajGibson', 'MarcusGeorgesHunt']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'TajGibson', 'AaronBrooks']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'TajGibson', 'ColeAldrich']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'TajGibson', 'JustinPatton']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'TajGibson', 'AnthonyBrown']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JeffTeague', 'JimmyButler']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JeffTeague', 'JamalCrawford']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JeffTeague', 'TyusJones']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JeffTeague', 'NemanjaBjelica']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JeffTeague', 'GorguiDieng']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JeffTeague', 'MarcusGeorgesHunt']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JeffTeague', 'AaronBrooks']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JeffTeague', 'ColeAldrich']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JeffTeague', 'JustinPatton']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JeffTeague', 'AnthonyBrown']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JimmyButler', 'JamalCrawford']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JimmyButler', 'TyusJones']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JimmyButler', 'NemanjaBjelica']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JimmyButler', 'GorguiDieng']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JimmyButler', 'MarcusGeorgesHunt']
['DerrickRose', 'ShabazzMuhammad', 'AndrewWiggins', 'KarlAnthonyTowns', 'JimmyButler', 'AaronBrooks']
