40
20
['358', '61', '525', '738', '522', '666', '597', '694', '545', '162', '121', '432', '708', '618', '639', '82', '20', '221', '199', '347']
['546', '358', '593', '25', '616', '740', '522', '666', '162', '463', '686', '432', '339', '639', '262', '650', '288', '20', '607', '678']
['29', '358', '593', '525', '740', '576', '694', '545', '162', '121', '708', '639', '262', '650', '23', '20', '537', '34', '239', '361']
['593', '525', '767', '25', '616', '740', '522', '694', '723', '708', '339', '82', '707', '96', '288', '23', '683', '678', '775', '797']
['391', '509', '767', '25', '576', '83', '162', '432', '14', '339', '650', '707', '96', '221', '607', '678', '265', '347', '797', '487']
['358', '738', '767', '764', '740', '576', '83', '463', '686', '432', '618', '339', '650', '82', '96', '288', '20', '537', '221', '607']
['61', '525', '25', '616', '740', '180', '694', '463', '121', '432', '723', '339', '332', '650', '23', '683', '20', '221', '607', '199']
['205', '546', '358', '61', '525', '738', '767', '764', '522', '597', '694', '463', '121', '432', '14', '639', '96', '288', '23', '537']
['61', '509', '616', '740', '576', '83', '597', '694', '545', '686', '121', '432', '14', '708', '618', '332', '707', '537', '607', '678']
['358', '764', '576', '522', '666', '180', '463', '14', '339', '262', '96', '23', '20', '221', '199', '775', '347', '379', '479', '152']
['61', '738', '509', '767', '25', '616', '764', '576', '597', '545', '463', '432', '723', '618', '339', '332', '23', '20', '537', '607']
['391', '593', '738', '509', '25', '616', '740', '576', '666', '83', '162', '432', '14', '618', '332', '82', '707', '288', '537', '221']
['6', '546', '61', '593', '525', '764', '740', '180', '162', '463', '686', '121', '14', '332', '639', '262', '20', '221', '265', '775']
['546', '83', '597', '545', '686', '723', '708', '339', '332', '639', '262', '707', '288', '537', '265', '347', '599', '797', '504', '614']
['354', '391', '358', '593', '616', '522', '694', '545', '121', '723', '618', '332', '650', '288', '20', '537', '221', '607', '199', '265']
['391', '546', '61', '593', '25', '616', '764', '666', '83', '180', '694', '162', '463', '686', '618', '339', '650', '82', '288', '683']
['61', '616', '764', '83', '694', '545', '162', '432', '14', '82', '707', '23', '20', '678', '199', '775', '599', '797', '670', '504']
['750', '391', '593', '25', '764', '740', '666', '83', '597', '545', '162', '121', '14', '708', '82', '20', '537', '221', '678', '265']
['386', '391', '358', '61', '525', '738', '767', '740', '576', '522', '83', '597', '162', '121', '723', '708', '618', '339', '332', '262']
['546', '61', '525', '738', '767', '740', '666', '83', '597', '162', '463', '121', '708', '618', '650', '82', '96', '23', '683', '537']
['546', '738', '666', '83', '694', '545', '162', '686', '14', '262', '82', '288', '20', '607', '199', '34', '775', '347', '599', '487']
['247', '623', '358', '61', '593', '525', '25', '694', '463', '686', '121', '432', '14', '708', '332', '639', '262', '650', '96', '288']
['147', '391', '767', '576', '666', '83', '597', '686', '432', '618', '339', '262', '650', '96', '288', '537', '199', '34', '239', '797']
['198', '391', '525', '509', '767', '764', '522', '83', '463', '121', '14', '723', '339', '96', '288', '20', '537', '607', '678', '34']
['546', '358', '593', '738', '25', '576', '666', '694', '463', '686', '708', '618', '650', '23', '607', '678', '34', '248', '797', '487']
['61', '738', '509', '522', '666', '83', '180', '597', '545', '463', '14', '618', '339', '332', '650', '82', '288', '607', '34', '239']
['358', '738', '767', '616', '576', '522', '694', '14', '618', '639', '262', '707', '288', '23', '20', '607', '678', '199', '347', '599']
['214', '61', '525', '738', '767', '25', '616', '764', '83', '180', '694', '162', '339', '332', '639', '262', '683', '20', '678', '34']
['546', '593', '666', '597', '162', '463', '686', '121', '14', '339', '262', '96', '537', '265', '239', '775', '599', '487', '244', '361']
['546', '358', '509', '25', '740', '522', '666', '162', '463', '686', '332', '639', '650', '683', '20', '199', '34', '239', '347', '599']
['546', '358', '593', '738', '509', '767', '616', '740', '576', '545', '463', '686', '121', '708', '618', '332', '650', '707', '683', '20']
['83', '739', '391', '546', '358', '593', '767', '25', '576', '666', '597', '694', '162', '463', '14', '708', '339', '639', '650', '82']
['765', '391', '546', '593', '738', '694', '686', '723', '618', '262', '96', '537', '678', '347', '599', '797', '244', '504', '379', '183']
['525', '767', '740', '522', '666', '83', '180', '597', '694', '545', '121', '432', '708', '639', '82', '96', '288', '23', '683', '537']
['546', '593', '738', '25', '740', '180', '597', '463', '121', '432', '14', '723', '618', '332', '707', '96', '683', '537', '678', '34']
['304', '308', '670', '391', '546', '358', '61', '593', '509', '25', '764', '740', '576', '522', '666', '463', '339', '82', '707', '683']
['546', '61', '525', '738', '764', '740', '666', '83', '545', '432', '723', '708', '339', '332', '262', '96', '288', '221', '678', '34']
['179', '391', '61', '767', '616', '740', '597', '694', '545', '162', '618', '707', '23', '537', '607', '199', '239', '775', '599', '614']
['391', '358', '61', '525', '25', '83', '180', '597', '545', '463', '14', '723', '639', '650', '707', '683', '221', '678', '199', '599']
['768', '546', '358', '767', '576', '597', '694', '162', '121', '432', '14', '723', '332', '262', '96', '23', '239', '347', '248', '487']
['391', '546', '61', '525', '738', '767', '25', '616', '740', '666', '694', '545', '121', '432', '723', '708', '339', '96', '683', '607']
['391', '546', '593', '738', '509', '767', '764', '740', '522', '666', '686', '432', '14', '723', '339', '262', '707', '23', '20', '537']
['138', '391', '525', '767', '25', '764', '522', '666', '180', '597', '694', '545', '162', '463', '686', '121', '723', '708', '650', '82']
['423', '210', '509', '25', '616', '764', '83', '463', '686', '432', '339', '262', '650', '82', '537', '221', '678', '775', '244', '504']
['742', '61', '593', '764', '180', '597', '162', '686', '121', '14', '708', '332', '262', '82', '707', '683', '20', '537', '678', '265']
['109', '391', '593', '525', '616', '764', '740', '83', '597', '694', '162', '686', '723', '708', '639', '82', '23', '678', '487', '670']
['358', '61', '525', '509', '25', '616', '522', '666', '83', '180', '694', '545', '463', '121', '708', '339', '262', '707', '288', '683']
['800', '593', '767', '25', '764', '740', '576', '522', '83', '694', '545', '162', '686', '121', '708', '339', '650', '707', '96', '221']
['358', '740', '576', '522', '162', '686', '121', '14', '618', '332', '262', '650', '82', '96', '288', '23', '607', '199', '239', '775']
['593', '509', '666', '180', '545', '463', '686', '14', '723', '332', '650', '707', '23', '683', '199', '239', '347', '599', '797', '670']
['546', '61', '593', '525', '764', '180', '597', '545', '463', '432', '723', '339', '650', '96', '288', '607', '199', '248', '504', '614']
['391', '546', '61', '593', '576', '666', '83', '694', '545', '686', '121', '14', '82', '707', '288', '265', '239', '775', '248', '244']
['723', '722', '391', '358', '61', '593', '25', '616', '764', '666', '83', '694', '545', '463', '686', '332', '82', '288', '23', '683']
['767', '25', '764', '666', '83', '597', '545', '463', '686', '432', '723', '708', '618', '96', '683', '678', '199', '34', '775', '599']
['216', '546', '509', '767', '522', '180', '618', '332', '639', '707', '96', '683', '20', '221', '265', '239', '244', '361', '614', '676']
['358', '525', '25', '576', '522', '597', '463', '686', '723', '339', '82', '96', '288', '23', '537', '199', '265', '239', '775', '347']
['358', '593', '525', '576', '666', '83', '463', '686', '432', '14', '723', '708', '332', '639', '262', '707', '288', '23', '221', '199']
['391', '358', '61', '525', '509', '767', '616', '83', '694', '545', '162', '686', '432', '14', '708', '618', '262', '82', '96', '288']
['634', '61', '597', '686', '14', '723', '650', '82', '23', '20', '537', '221', '199', '239', '599', '361', '670', '504', '379', '183']
['546', '358', '593', '509', '767', '764', '740', '522', '666', '597', '545', '432', '723', '339', '332', '639', '23', '607', '199', '34']
['391', '593', '25', '764', '83', '694', '545', '463', '686', '121', '432', '14', '708', '618', '339', '650', '96', '23', '20', '221']
['713', '358', '61', '593', '738', '509', '25', '764', '576', '522', '180', '597', '686', '121', '432', '14', '618', '639', '96', '23']
['593', '738', '509', '616', '740', '576', '83', '463', '686', '121', '14', '708', '262', '707', '96', '537', '607', '199', '34', '797']
['546', '358', '61', '767', '25', '740', '576', '522', '666', '597', '162', '708', '332', '639', '262', '650', '96', '23', '20', '537']
['358', '525', '738', '740', '576', '83', '180', '597', '545', '686', '121', '618', '339', '332', '639', '82', '96', '288', '199', '34']
['605', '677', '391', '546', '509', '767', '576', '522', '545', '162', '121', '14', '708', '262', '678', '239', '775', '347', '244', '670']
['679', '593', '738', '767', '25', '616', '764', '576', '522', '83', '597', '694', '545', '686', '121', '618', '332', '262', '707', '537']
['391', '61', '593', '525', '509', '767', '25', '666', '180', '708', '618', '639', '262', '650', '707', '96', '23', '20', '607', '199']
['616', '764', '740', '180', '694', '545', '463', '121', '432', '708', '639', '96', '23', '683', '20', '221', '34', '599', '248', '797']
['358', '525', '509', '767', '576', '522', '666', '694', '545', '686', '14', '639', '650', '82', '707', '288', '20', '537', '221', '678']
['358', '593', '616', '522', '83', '597', '694', '432', '332', '262', '650', '265', '239', '248', '487', '504', '676', '183', '647', '479']
['391', '546', '358', '61', '593', '738', '764', '576', '666', '180', '162', '686', '121', '432', '14', '82', '20', '678', '797', '487']
['112', '391', '358', '593', '525', '767', '616', '740', '597', '162', '686', '432', '14', '723', '708', '262', '82', '96', '20', '537']
['61', '738', '616', '764', '666', '597', '545', '339', '332', '262', '288', '20', '607', '199', '265', '239', '347', '599', '797', '244']
['197', '546', '738', '764', '740', '576', '463', '686', '121', '432', '14', '723', '708', '618', '339', '82', '288', '683', '20', '537']
['664', '61', '525', '767', '25', '666', '83', '180', '694', '162', '121', '708', '618', '639', '262', '650', '82', '23', '607', '34']
['721', '593', '509', '522', '180', '597', '463', '723', '708', '96', '221', '607', '678', '199', '599', '244', '361', '504', '614', '676']
['391', '546', '593', '738', '509', '616', '740', '576', '522', '597', '463', '686', '618', '339', '332', '650', '96', '34', '239', '797']
['472', '391', '61', '593', '738', '509', '764', '576', '180', '597', '694', '545', '686', '432', '723', '339', '639', '23', '537', '265']
['391', '525', '25', '616', '522', '597', '694', '708', '262', '650', '23', '683', '20', '607', '678', '239', '775', '347', '361', '676']
['582', '391', '546', '358', '616', '764', '740', '522', '666', '597', '694', '545', '708', '339', '262', '82', '707', '96', '607', '678']
['391', '358', '593', '525', '767', '616', '740', '180', '597', '162', '463', '686', '432', '708', '639', '23', '683', '20', '537', '607']
['546', '738', '509', '616', '764', '522', '666', '180', '545', '708', '339', '332', '82', '707', '607', '678', '34', '775', '347', '599']
['421', '391', '525', '738', '509', '767', '740', '576', '666', '463', '121', '650', '82', '96', '288', '683', '20', '537', '607', '34']
['716', '391', '546', '358', '509', '767', '616', '666', '83', '694', '463', '686', '432', '723', '339', '639', '262', '707', '288', '23']
['348', '546', '358', '593', '738', '25', '576', '83', '180', '463', '686', '708', '618', '650', '707', '23', '221', '678', '199', '599']
['391', '593', '525', '738', '767', '25', '616', '180', '597', '463', '121', '432', '14', '708', '618', '332', '262', '650', '707', '96']
['61', '525', '509', '767', '522', '666', '180', '694', '121', '432', '14', '723', '650', '82', '707', '96', '288', '221', '34', '248']
['53', '358', '593', '738', '767', '740', '666', '694', '162', '463', '618', '332', '650', '707', '96', '288', '23', '221', '678', '199']
['401', '546', '61', '525', '738', '25', '616', '522', '666', '180', '597', '686', '14', '339', '332', '650', '82', '707', '683', '20']
['358', '593', '509', '576', '666', '83', '180', '545', '162', '463', '686', '121', '14', '708', '332', '639', '262', '683', '20', '607']
['546', '593', '525', '738', '509', '767', '740', '576', '522', '162', '723', '708', '618', '339', '650', '707', '288', '537', '221', '678']
['358', '576', '522', '666', '694', '545', '121', '432', '14', '708', '618', '332', '262', '707', '288', '20', '537', '199', '34', '248']
['546', '358', '25', '740', '522', '180', '597', '545', '162', '463', '686', '121', '14', '723', '332', '650', '683', '20', '221', '347']
['169', '509', '767', '616', '764', '522', '180', '545', '686', '121', '708', '332', '82', '96', '288', '23', '537', '221', '678', '775']
['391', '509', '767', '740', '522', '83', '180', '597', '694', '545', '639', '82', '707', '96', '537', '221', '199', '599', '614', '220']
['254', '593', '738', '509', '25', '740', '522', '666', '597', '545', '121', '723', '708', '618', '339', '650', '82', '288', '683', '20']
['180', '391', '546', '576', '597', '162', '708', '650', '707', '288', '23', '20', '221', '607', '34', '775', '248', '487', '433', '641']
['546', '358', '593', '509', '576', '522', '666', '83', '597', '694', '545', '162', '463', '432', '14', '339', '332', '262', '288', '23']
['391', '546', '593', '738', '509', '767', '666', '83', '597', '694', '162', '432', '708', '639', '650', '82', '23', '683', '20', '537']
['220', '546', '358', '509', '767', '740', '522', '83', '180', '694', '162', '463', '686', '618', '639', '262', '288', '23', '537', '221']
['358', '593', '738', '509', '25', '764', '740', '666', '597', '545', '162', '463', '14', '618', '332', '650', '82', '288', '537', '221']
['546', '593', '525', '738', '509', '25', '764', '740', '121', '339', '332', '639', '707', '288', '23', '683', '607', '678', '199', '34']
['185', '665', '546', '509', '767', '616', '83', '180', '597', '463', '618', '262', '82', '288', '23', '683', '537', '607', '199', '265']
['7', '546', '358', '61', '738', '767', '616', '764', '740', '576', '83', '694', '545', '162', '686', '121', '432', '14', '708', '618']
['734', '358', '509', '767', '576', '694', '463', '686', '432', '723', '708', '332', '262', '82', '707', '96', '288', '683', '678', '265']
['391', '358', '61', '738', '740', '180', '597', '463', '14', '618', '332', '262', '82', '707', '288', '23', '221', '678', '199', '34']
['738', '509', '764', '740', '522', '83', '597', '545', '686', '708', '262', '82', '707', '288', '20', '221', '607', '678', '265', '239']
['98', '358', '61', '593', '525', '738', '509', '767', '764', '576', '694', '463', '686', '121', '432', '723', '639', '650', '82', '96']
['358', '61', '509', '25', '764', '740', '522', '83', '597', '545', '463', '686', '121', '432', '723', '708', '650', '707', '96', '288']
['546', '61', '593', '767', '25', '764', '740', '576', '522', '83', '180', '686', '708', '339', '650', '288', '221', '607', '265', '775']
['224', '391', '546', '358', '525', '25', '764', '740', '576', '666', '545', '463', '686', '432', '14', '650', '537', '678', '265', '239']
['391', '546', '764', '576', '666', '545', '463', '686', '121', '723', '707', '683', '537', '239', '775', '347', '248', '504', '614', '676']
['358', '593', '525', '509', '576', '666', '597', '162', '463', '708', '339', '639', '262', '650', '82', '707', '96', '288', '23', '20']
['694', '181', '355', '61', '509', '740', '522', '463', '121', '723', '708', '339', '639', '262', '96', '288', '23', '537', '607', '775']
['61', '593', '738', '764', '576', '180', '694', '162', '463', '686', '121', '708', '618', '339', '650', '96', '288', '23', '683', '34']
['391', '546', '358', '767', '25', '616', '740', '576', '522', '686', '432', '723', '708', '339', '332', '650', '82', '96', '537', '221']
['391', '61', '593', '25', '740', '83', '597', '694', '545', '162', '463', '121', '723', '708', '262', '650', '23', '683', '607', '199']
['358', '61', '593', '509', '767', '616', '764', '576', '522', '83', '180', '162', '463', '686', '432', '14', '82', '707', '537', '221']
['61', '593', '525', '767', '694', '463', '686', '121', '14', '723', '339', '332', '639', '707', '537', '607', '678', '34', '265', '239']
['358', '738', '764', '740', '522', '597', '694', '162', '14', '618', '332', '639', '650', '683', '537', '221', '678', '265', '248', '487']
['509', '767', '25', '616', '764', '740', '576', '83', '597', '694', '545', '686', '14', '332', '82', '707', '23', '221', '607', '678']
['535', '391', '546', '358', '525', '738', '740', '522', '666', '180', '545', '162', '463', '121', '432', '723', '262', '650', '82', '707']
['200', '441', '546', '593', '525', '509', '25', '616', '740', '576', '522', '597', '694', '545', '162', '121', '14', '708', '339', '639']
['391', '358', '738', '764', '522', '545', '162', '463', '432', '14', '639', '262', '82', '707', '96', '537', '678', '34', '248', '361']
['358', '593', '525', '509', '767', '25', '522', '666', '83', '180', '597', '694', '686', '723', '639', '82', '707', '96', '683', '20']
['593', '509', '25', '740', '576', '522', '83', '180', '694', '463', '686', '14', '723', '708', '639', '82', '96', '288', '607', '678']
['717', '546', '61', '525', '738', '509', '767', '764', '522', '83', '545', '162', '708', '339', '82', '707', '96', '537', '607', '199']
['546', '358', '61', '525', '738', '25', '522', '666', '545', '162', '686', '121', '432', '618', '262', '82', '96', '23', '683', '20']
['95', '546', '25', '764', '576', '522', '180', '694', '463', '723', '708', '339', '332', '262', '707', '23', '20', '607', '678', '239']
['546', '509', '576', '83', '180', '463', '723', '339', '332', '262', '96', '23', '683', '607', '34', '347', '599', '797', '487', '670']
['738', '25', '740', '522', '666', '597', '694', '686', '96', '607', '678', '34', '265', '487', '244', '504', '379', '183', '647', '558']
['391', '358', '61', '593', '525', '738', '616', '740', '694', '463', '686', '708', '339', '332', '707', '96', '288', '23', '537', '797']
['391', '546', '525', '738', '616', '666', '83', '597', '694', '121', '639', '82', '707', '678', '199', '775', '347', '599', '244', '361']
['391', '358', '525', '738', '83', '597', '694', '545', '463', '432', '708', '618', '639', '262', '707', '96', '23', '607', '239', '361']
['546', '593', '509', '764', '740', '576', '522', '83', '180', '597', '162', '463', '686', '121', '14', '723', '708', '618', '262', '678']
['156', '411', '61', '525', '738', '509', '767', '764', '740', '522', '694', '162', '463', '121', '14', '723', '650', '678', '199', '34']
['487', '554', '391', '358', '738', '509', '616', '764', '740', '666', '83', '694', '463', '432', '618', '650', '288', '23', '683', '221']
['121', '61', '764', '740', '83', '180', '597', '463', '14', '723', '339', '332', '262', '707', '96', '23', '34', '265', '347', '248']
['546', '358', '525', '738', '767', '25', '740', '522', '597', '694', '463', '686', '432', '723', '708', '332', '262', '82', '96', '20']
['754', '358', '61', '593', '738', '509', '616', '666', '83', '597', '694', '545', '121', '262', '96', '607', '34', '599', '248', '487']
['525', '764', '576', '162', '686', '121', '14', '708', '339', '262', '96', '288', '23', '678', '199', '265', '239', '775', '599', '504']
['69', '546', '738', '694', '463', '686', '432', '723', '708', '618', '339', '262', '82', '96', '34', '265', '599', '248', '797', '183']
['546', '525', '767', '25', '764', '121', '332', '262', '82', '20', '537', '221', '607', '265', '347', '599', '797', '487', '244', '361']
['61', '525', '767', '764', '740', '666', '83', '597', '694', '686', '432', '723', '708', '618', '339', '332', '639', '262', '650', '82']
['358', '61', '764', '522', '83', '694', '545', '162', '686', '618', '339', '639', '288', '23', '683', '678', '199', '239', '775', '347']
['391', '61', '593', '525', '738', '767', '616', '740', '576', '180', '162', '686', '262', '650', '82', '683', '20', '199', '34', '239']
['391', '546', '525', '738', '764', '740', '522', '666', '694', '545', '686', '121', '432', '639', '650', '707', '20', '199', '265', '599']
['546', '358', '509', '767', '616', '740', '522', '180', '694', '162', '463', '121', '339', '639', '262', '82', '23', '537', '678', '199']
['391', '358', '61', '593', '525', '25', '740', '576', '522', '83', '180', '597', '545', '686', '432', '639', '262', '650', '707', '288']
['391', '358', '61', '593', '525', '764', '576', '522', '83', '694', '686', '121', '432', '332', '639', '262', '650', '82', '683', '239']
['391', '546', '61', '593', '525', '738', '509', '740', '545', '162', '14', '708', '618', '332', '262', '23', '221', '607', '239', '797']
['455', '593', '525', '738', '764', '666', '83', '180', '694', '545', '162', '463', '121', '14', '708', '639', '82', '707', '96', '23']
['361', '593', '509', '767', '25', '576', '83', '694', '545', '686', '121', '14', '723', '708', '339', '332', '650', '96', '20', '607']
['391', '358', '61', '738', '509', '25', '764', '740', '545', '162', '121', '432', '14', '618', '639', '650', '288', '20', '199', '34']
['546', '358', '61', '738', '767', '25', '740', '522', '666', '180', '694', '686', '121', '432', '708', '288', '23', '537', '221', '678']
['720', '358', '61', '738', '509', '25', '764', '522', '83', '597', '545', '121', '432', '723', '262', '288', '23', '678', '199', '248']
['391', '546', '61', '593', '738', '767', '616', '83', '597', '545', '463', '432', '14', '339', '23', '20', '607', '678', '199', '775']
['391', '358', '61', '25', '616', '740', '83', '180', '694', '545', '463', '686', '14', '723', '618', '332', '639', '262', '650', '82']
['546', '358', '509', '767', '522', '666', '83', '597', '694', '432', '723', '96', '288', '20', '537', '199', '34', '265', '775', '347']
['196', '358', '61', '525', '738', '509', '694', '545', '463', '14', '708', '618', '339', '639', '262', '650', '20', '537', '607', '775']
['68', '391', '593', '525', '509', '767', '764', '740', '576', '522', '666', '83', '545', '162', '686', '618', '332', '82', '288', '23']
['546', '358', '61', '738', '764', '740', '576', '83', '597', '694', '162', '463', '14', '339', '332', '262', '96', '20', '221', '199']
['546', '767', '616', '180', '597', '694', '545', '162', '463', '432', '723', '618', '262', '20', '221', '265', '239', '599', '670', '504']
['358', '61', '593', '525', '25', '576', '522', '666', '686', '432', '14', '723', '618', '262', '683', '607', '34', '265', '347', '599']
['273', '391', '358', '525', '767', '616', '666', '83', '180', '597', '162', '463', '708', '339', '262', '96', '607', '678', '199', '775']
['61', '666', '83', '597', '545', '686', '723', '639', '262', '650', '82', '288', '683', '20', '537', '607', '775', '347', '248', '797']
['593', '525', '767', '25', '576', '180', '597', '694', '121', '708', '618', '339', '332', '650', '707', '288', '683', '537', '607', '199']
['305', '61', '593', '738', '509', '616', '522', '666', '180', '686', '432', '14', '618', '339', '639', '537', '221', '265', '775', '347']
['391', '358', '61', '593', '525', '738', '509', '25', '616', '764', '576', '522', '666', '83', '180', '597', '545', '162', '463', '723']
['525', '509', '180', '545', '463', '708', '618', '332', '639', '262', '707', '288', '683', '34', '487', '614', '676', '379', '220', '433']
['61', '738', '509', '616', '740', '162', '463', '686', '618', '332', '650', '82', '707', '96', '23', '683', '20', '221', '607', '678']
['358', '61', '738', '509', '25', '576', '83', '162', '723', '650', '34', '265', '599', '248', '797', '361', '670', '647', '641', '706']
['391', '546', '61', '525', '738', '767', '25', '616', '764', '740', '522', '83', '180', '597', '694', '162', '463', '723', '639', '288']
['391', '358', '61', '593', '738', '616', '522', '666', '83', '180', '597', '545', '162', '463', '686', '432', '708', '618', '650', '82']
['128', '391', '61', '738', '767', '764', '740', '576', '694', '162', '463', '686', '121', '708', '618', '82', '707', '288', '20', '537']
['736', '61', '593', '509', '767', '25', '616', '180', '597', '694', '545', '162', '432', '262', '650', '288', '23', '683', '537', '607']
['593', '525', '767', '616', '180', '545', '162', '463', '686', '432', '723', '708', '639', '20', '221', '607', '199', '34', '265', '239']
['391', '358', '738', '25', '740', '576', '666', '83', '545', '121', '432', '339', '332', '639', '82', '288', '221', '239', '248', '670']
['202', '546', '358', '593', '509', '25', '740', '180', '694', '162', '121', '432', '14', '339', '262', '650', '82', '96', '683', '678']
['396', '61', '767', '740', '576', '666', '162', '463', '686', '432', '339', '639', '23', '678', '34', '239', '361', '614', '379', '647']
['391', '767', '576', '162', '463', '432', '723', '339', '639', '650', '82', '96', '288', '599', '248', '361', '676', '220', '647', '476']
['548', '358', '61', '767', '764', '576', '666', '83', '432', '14', '723', '339', '332', '639', '650', '82', '288', '20', '221', '607']
['263', '358', '61', '593', '525', '509', '25', '522', '666', '83', '180', '597', '694', '545', '463', '432', '14', '708', '618', '96']
['546', '593', '525', '767', '616', '740', '576', '666', '83', '180', '162', '686', '121', '432', '14', '618', '650', '707', '607', '678']
['564', '503', '546', '358', '593', '738', '509', '740', '576', '522', '83', '180', '597', '694', '463', '686', '723', '339', '332', '650']
['546', '61', '525', '25', '764', '522', '83', '180', '162', '463', '432', '14', '723', '708', '618', '339', '332', '639', '82', '20']
['358', '738', '25', '616', '522', '83', '180', '686', '432', '708', '618', '332', '262', '288', '23', '239', '347', '487', '244', '433']
['391', '546', '525', '738', '767', '616', '764', '740', '666', '83', '180', '463', '121', '432', '14', '723', '639', '262', '650', '707']
['358', '767', '25', '764', '694', '162', '463', '14', '723', '708', '618', '639', '262', '82', '96', '288', '23', '683', '537', '678']
['546', '358', '525', '83', '162', '463', '686', '262', '650', '82', '683', '20', '221', '607', '265', '239', '244', '504', '614', '676']
['517', '546', '61', '509', '666', '83', '597', '686', '121', '14', '708', '618', '262', '82', '707', '96', '683', '537', '221', '607']
['26', '130', '391', '546', '525', '738', '509', '25', '522', '83', '180', '597', '162', '463', '121', '639', '82', '707', '607', '678']
['593', '509', '767', '576', '666', '180', '597', '545', '686', '14', '723', '618', '339', '332', '96', '288', '23', '683', '537', '607']
['767', '25', '764', '740', '576', '666', '597', '694', '545', '463', '723', '708', '339', '332', '650', '707', '96', '683', '20', '221']
['597', '87', '61', '593', '525', '509', '767', '25', '764', '740', '666', '545', '463', '121', '708', '618', '332', '262', '82', '288']
['391', '358', '61', '593', '525', '767', '25', '764', '666', '83', '597', '686', '121', '432', '14', '618', '332', '639', '650', '82']
['391', '61', '525', '509', '616', '764', '83', '180', '463', '723', '708', '618', '332', '650', '707', '96', '683', '20', '537', '239']
['391', '593', '525', '509', '767', '616', '764', '180', '597', '694', '545', '432', '14', '723', '339', '639', '82', '221', '265', '647']
['391', '525', '738', '767', '764', '83', '597', '14', '708', '339', '262', '650', '707', '96', '288', '23', '20', '221', '199', '347']
['704', '61', '525', '738', '576', '83', '597', '694', '723', '708', '82', '288', '683', '20', '221', '607', '678', '34', '239', '775']
['218', '391', '546', '358', '525', '509', '767', '522', '83', '162', '463', '14', '618', '339', '639', '82', '707', '96', '288', '537']
['730', '683', '391', '738', '509', '764', '597', '694', '545', '162', '686', '14', '708', '618', '339', '332', '639', '262', '650', '82']
['533', '546', '358', '61', '509', '764', '740', '576', '666', '83', '121', '14', '708', '262', '707', '23', '20', '221', '678', '199']
['509', '576', '522', '597', '694', '162', '432', '708', '339', '332', '82', '707', '288', '683', '34', '265', '239', '775', '599', '248']
['327', '61', '593', '738', '767', '25', '616', '522', '83', '694', '686', '121', '708', '618', '339', '639', '262', '650', '707', '96']
['391', '546', '61', '509', '576', '180', '162', '723', '708', '339', '82', '288', '23', '683', '199', '34', '239', '775', '599', '244']
['546', '358', '61', '738', '767', '25', '576', '666', '686', '121', '14', '708', '262', '650', '96', '221', '678', '265', '239', '599']
['154', '738', '616', '740', '522', '666', '180', '597', '694', '545', '162', '463', '686', '432', '723', '708', '339', '332', '650', '82']
['391', '358', '61', '593', '525', '740', '666', '597', '162', '463', '14', '82', '707', '683', '20', '221', '607', '678', '34', '239']
['546', '61', '738', '25', '764', '522', '180', '694', '432', '723', '639', '707', '288', '683', '537', '607', '239', '347', '599', '248']
['546', '593', '738', '767', '25', '764', '740', '576', '83', '597', '545', '463', '686', '432', '723', '708', '96', '537', '607', '775']
['61', '593', '525', '738', '740', '694', '545', '162', '432', '14', '618', '339', '332', '262', '707', '96', '537', '221', '199', '34']
['651', '86', '546', '358', '61', '738', '767', '616', '764', '522', '545', '121', '14', '639', '288', '23', '20', '678', '34', '775']
['61', '525', '576', '522', '666', '694', '463', '686', '432', '723', '639', '707', '23', '20', '221', '678', '265', '775', '347', '599']
['391', '61', '509', '740', '522', '597', '545', '162', '121', '618', '339', '332', '262', '20', '221', '607', '775', '797', '361', '670']
['546', '593', '525', '738', '509', '767', '25', '616', '740', '576', '522', '666', '597', '694', '463', '686', '339', '82', '707', '96']
['559', '496', '391', '576', '522', '666', '83', '694', '162', '686', '432', '14', '708', '332', '262', '650', '82', '707', '96', '288']
['758', '32', '358', '61', '25', '764', '740', '522', '180', '597', '463', '723', '708', '339', '332', '639', '262', '650', '96', '288']
['391', '546', '61', '525', '509', '767', '740', '576', '522', '180', '545', '463', '121', '723', '339', '332', '82', '707', '96', '23']
['358', '25', '616', '740', '522', '162', '463', '121', '14', '708', '262', '650', '82', '265', '347', '487', '670', '614', '676', '479']
['391', '61', '525', '509', '666', '83', '597', '694', '545', '162', '463', '686', '121', '14', '639', '650', '96', '607', '34', '239']
['391', '546', '61', '738', '767', '25', '764', '740', '576', '597', '14', '723', '639', '262', '82', '707', '288', '23', '683', '20']
['433', '391', '593', '509', '764', '576', '522', '666', '83', '597', '545', '162', '432', '14', '618', '339', '332', '96', '288', '23']
['358', '616', '576', '522', '597', '694', '121', '432', '332', '639', '262', '707', '199', '599', '797', '361', '670', '504', '614', '676']
['546', '358', '61', '593', '525', '767', '25', '740', '576', '180', '686', '432', '14', '707', '683', '20', '221', '607', '199', '34']
['116', '358', '593', '25', '616', '764', '740', '522', '666', '180', '597', '545', '686', '708', '618', '707', '96', '23', '20', '265']
['738', '767', '25', '764', '740', '522', '666', '597', '162', '708', '618', '339', '639', '262', '650', '82', '96', '683', '20', '265']
['397', '546', '593', '525', '509', '616', '83', '597', '694', '723', '708', '339', '639', '650', '707', '288', '20', '537', '678', '199']
