200
800
['34', '574', '148', '372', '909']
['356', '178', '466', '957', '673', '115', '446', '547', '421', '49', '663', '928', '577', '315', '627', '479', '449', '802', '674', '176']
['967', '935', '380', '679', '517', '726', '738', '280', '694', '217', '350', '998', '516', '585', '751', '307', '695', '629', '705', '398']
['801', '693', '570', '698', '795', '482', '142', '519', '787', '555', '541', '166', '678', '629', '149', '11', '443', '202', '187', '622']
['563', '833', '508', '687', '816', '67', '551', '446', '723', '248', '437', '545', '639', '793', '173', '114', '856', '569', '357', '243']
['138', '56', '789', '719', '701', '382', '928', '733', '5', '340', '851', '805', '414', '785', '28', '361', '937', '743', '895', '424']
['322', '66', '368', '76', '49', '840', '548', '786', '562', '220', '510', '452', '177', '643', '841', '157', '473', '185', '536', '884']
['299', '378', '681', '344', '431', '416', '518', '111', '596', '301', '466', '658', '453', '302', '978', '989', '801', '430', '36', '141']
['211', '278', '92', '651', '476', '740', '76', '262', '792', '367', '632', '906', '804', '176', '758', '967', '999', '0', '937', '893']
['667', '455', '418', '500', '24', '695', '757', '110', '817', '146', '627', '352', '605', '232', '937', '31', '617', '168', '839', '994']
['29', '919', '688', '10', '766', '579', '763', '208', '14', '950', '422', '136', '822', '284', '805', '277', '979', '759', '71', '607']
['157', '788', '109', '65', '403', '647', '702', '439', '820', '683', '877', '674', '508', '569', '616', '983', '967', '999', '418', '968']
['785', '95', '304', '476', '462', '796', '543', '901', '847', '561', '679', '615', '478', '391', '457', '540', '495', '128', '19', '82']
['178', '9', '425', '203', '308', '798', '372', '578', '346', '450', '766', '663', '348', '967', '44', '585', '611', '911', '796', '390']
['467', '37', '396', '354', '461', '864', '321', '52', '760', '901', '485', '906', '190', '627', '758', '797', '337', '136', '436', '938']
['186', '19', '566', '561', '796', '212', '171', '73', '255', '571', '309', '170', '111', '152', '394', '385', '898', '640', '59', '702']
['222', '985', '237', '891', '92', '631', '443', '116', '883', '392', '257', '381', '208', '626', '515', '42', '78', '763', '145', '950']
['775', '883', '469', '125', '817', '871', '456', '298', '165', '772', '669', '60', '675', '781', '838', '146', '58', '321', '556', '877']
['520', '361', '752', '13', '808', '279', '809', '230', '686', '22', '457', '936', '158', '32', '23', '784']
['914', '262', '763', '762', '823', '245', '850', '350', '106', '827', '197', '77', '841', '801', '74', '787', '734', '591', '803', '238']
['924', '143', '198', '239', '111', '168', '438', '575', '291', '923', '304', '166', '81', '270', '785', '182', '107', '816', '515', '229']
['941', '79', '484', '92', '900', '506', '597', '560', '450', '682', '719', '424', '771', '495', '595', '996', '444', '899', '511', '892']
['643', '769', '455', '320', '209', '638', '956', '239', '825', '708', '192', '217', '543', '324', '815', '337', '877', '256', '511', '451']
['830', '343', '145', '463', '856', '576', '188', '506', '865', '291', '894', '782', '481', '162', '641', '243', '448', '13', '447', '384']
['162', '749', '354', '513', '835', '232', '550', '952', '114', '159', '691', '235', '560', '563', '375', '659', '502', '58', '222', '66']
['264', '538', '868', '838', '663', '597', '638', '525', '860', '24', '908', '832', '775', '285', '208', '758', '66', '448', '953', '963']
['774', '412', '256', '93', '206', '510', '334', '624', '34', '597', '503', '854', '47', '172', '548', '949', '881', '168', '97', '214']
['432', '169', '68', '938', '18', '167', '914', '600', '803', '739', '25', '308', '399', '656', '786', '973', '911', '679', '721', '493']
['280', '371', '191', '630', '996', '741', '840', '115', '953', '370', '607', '50', '81', '167', '84', '305', '773', '453', '562', '7']
['586', '986', '879', '36', '355', '591', '563', '988', '804', '344', '828', '704', '364', '260', '473', '609', '791', '889', '888', '123']
['741', '848', '300', '682', '445', '754', '566', '929', '755', '585', '506', '64', '802', '639', '108', '801', '914', '578', '282', '273']
['684', '673', '552', '780', '911', '904', '128', '888', '162', '324', '652', '859', '767', '845', '992', '686', '681', '963', '110', '224']
['325', '225', '903', '587', '584', '598', '838', '515', '410', '39', '435', '174', '59', '570', '611', '917', '210', '258', '300', '984']
['781', '625', '562', '553', '207', '788', '895', '597', '910', '294', '643', '413', '242', '674', '495', '142', '516', '427', '841', '522']
['977', '477', '826', '797', '304', '377', '124', '405', '215', '55', '630', '174', '500', '311', '460', '184', '493', '927', '933', '813']
['621', '441', '105', '464', '677', '246', '323', '622', '459', '12', '110', '850', '136', '732', '776', '840', '238', '54', '376', '498']
['664', '497', '838', '483', '642', '87', '780', '925', '599', '457', '118', '136', '329', '35', '452', '615', '273', '589', '537', '945']
['596', '410', '842', '575', '174', '20', '153', '507', '896', '616', '563', '692', '843', '811', '77', '465', '996', '411', '470', '565']
['695', '41', '840', '651', '265', '808', '235', '79', '174', '442', '806', '736', '24', '349', '919', '987', '982', '745', '775', '832']
['989', '421', '216', '193', '471', '313', '15', '905', '780', '701', '289', '346', '505', '758', '258', '179', '55', '161', '897', '836']
['30', '735', '139', '251', '422', '60', '140', '520', '918', '923', '896', '721', '460', '496', '980', '323', '507', '504', '603', '523']
['792', '212', '743', '736', '709', '422', '376', '819', '178', '391', '538', '523', '401', '229', '347', '46', '476', '504', '417', '925']
['732', '764', '924', '77', '693', '128', '689', '984', '367', '577', '497', '922', '364', '548', '321', '802', '138', '481', '499', '611']
['303', '858', '20', '565', '322', '603', '411', '962', '386', '250', '664', '551', '186', '91', '991', '653', '994', '248', '144', '470']
['703', '779', '135', '958', '557', '868', '397', '697', '569', '226', '63', '106', '600', '174', '640', '754', '561', '423', '478', '670']
['961', '654', '562', '988', '368', '651', '590', '45', '907', '369', '720', '262', '411', '329', '778', '173', '687', '862', '699', '53']
['171', '173', '305', '731', '362', '682', '700', '115', '810', '299', '727', '217', '788', '237', '837', '251', '10', '695', '585', '655']
['465', '604', '206', '76', '221', '430', '446', '718', '724', '570', '638', '85', '145', '271', '535', '868', '895', '290', '661', '272']
['367', '666', '272', '518', '578', '340', '891', '976', '129', '152', '434', '241', '548', '338', '3', '336', '359', '779', '742', '402']
['975', '455', '524', '400', '413', '143', '361', '220', '706', '19', '412', '492', '306', '409', '310', '898', '802', '840', '430', '49']
['466', '469', '42', '653', '888', '8', '485', '172', '350', '158', '354', '694', '447', '18', '399', '461', '932', '814', '707', '332']
['336', '625', '366', '981', '996', '347', '735', '673', '886', '113', '152', '989', '442', '339', '21', '829', '389', '659', '120', '383']
['722', '162', '756', '308', '360', '300', '454', '558', '133', '692', '254', '543', '101', '567', '303', '861', '830', '408', '446', '852']
['127', '185', '980', '948', '265', '114', '180', '975', '807', '60', '734', '531', '53', '747', '646', '332', '92', '51', '777', '713']
['513', '519', '102', '458', '26', '623', '78', '469', '823', '393', '107', '79', '552', '214', '634', '113', '396', '69', '867', '817']
['113', '211', '149', '588', '906', '398', '301', '173', '985', '543', '165', '727', '312', '944', '283', '116', '617', '594', '57', '133']
['709', '108', '451', '423', '213', '62', '502', '226', '873', '134', '908', '286', '950', '283', '925', '876', '663', '651', '480', '882']
['593', '130', '944', '85', '4', '343', '623', '730', '314', '68', '323', '820', '302', '288', '216', '307', '500', '760', '430', '399']
['941', '465', '55', '592', '209', '121', '476', '463', '954', '369', '291', '487', '741', '668', '75', '361', '608', '125', '13', '657']
['538', '474', '863', '515', '523', '41', '699', '348', '406', '877', '113', '429', '152', '191', '261', '823', '443', '0', '477', '10']
['786', '792', '722', '314', '856', '495', '684', '714', '800', '576', '211', '54', '867', '674', '833', '575', '503', '870', '402', '770']
['366', '203', '154', '95', '388', '337', '255', '562', '498', '825', '667', '646', '461', '428', '623', '414', '43', '206', '721', '151']
['114', '71', '711', '57', '680', '570', '13', '234', '759', '748', '920', '598', '10', '979', '672', '529', '871', '448', '811', '240']
['590', '532', '760', '700', '72', '341', '646', '906', '297', '423', '190', '206', '746', '239', '458', '539', '690', '530', '138', '758']
['62', '999', '438', '337', '91', '331', '904', '84', '47', '994', '290', '965', '637', '23', '859', '902', '552', '389', '557', '783']
['839', '797', '215', '401', '753', '202', '659', '829', '155', '408', '625', '897', '330', '193', '799', '122', '257', '703', '443', '58']
['819', '881', '234', '509', '898', '75', '473', '714', '21', '609', '974', '607', '459', '213', '826', '438', '890', '4', '903', '677']
['566', '50', '939', '782', '159', '431', '718', '907', '938', '475', '926', '480', '82', '296', '258', '831', '185', '218', '496', '861']
['475', '161', '212', '974', '517', '66', '988', '138', '685', '637', '559', '577', '732', '29', '903', '492', '748', '641', '48', '26']
['977', '994', '434', '225', '623', '112', '529', '888', '481', '610', '729', '639', '392', '622', '726', '292', '352', '583', '661', '405']
['721', '324', '296', '7', '453', '109', '476', '665', '439', '64', '390', '861', '34', '262', '414', '869', '993', '860', '250', '910']
['993', '812', '561', '287', '835', '440', '388', '877', '420', '289', '499', '255', '560', '292', '480', '605', '475', '825', '155', '399']
['203', '516', '640', '590', '460', '27', '962', '461', '572', '620', '414', '823', '796', '76', '708', '25', '490', '547', '311', '102']
['984', '974', '687', '963', '744', '868', '212', '31', '375', '932', '291', '285', '590', '470', '33', '540', '573', '333', '859', '93']
['451', '827', '663', '99', '817', '214', '709', '750', '642', '909', '302', '75', '11', '86', '973', '62', '261', '359', '127', '954']
['862', '359', '63', '167', '562', '27', '797', '994', '235', '59', '335', '849', '505', '703', '52', '273', '331', '975', '616', '418']
['553', '927', '517', '592', '15', '847', '961', '956', '89', '194', '907', '986', '545', '836', '220', '618', '217', '566', '332', '156']
['542', '765', '580', '537', '779', '223', '502', '322', '705', '998', '458', '173', '795', '541', '19', '130', '885', '939', '73', '82']
['595', '431', '357', '38', '683', '959', '891', '767', '539', '923', '846', '835', '306', '223', '669', '984', '93', '787', '56', '606']
['253', '370', '109', '298', '70', '838', '278', '206', '965', '511', '372', '544', '623', '904', '622', '809', '40', '467', '252', '792']
['378', '318', '700', '344', '428', '130', '742', '369', '516', '888', '722', '429', '414', '316', '265', '509', '267', '540', '124', '920']
['476', '187', '990', '336', '195', '722', '407', '347', '280', '41', '332', '37', '771', '906', '329', '335', '683', '688', '918', '759']
['746', '78', '536', '366', '927', '38', '336', '912', '391', '138', '340', '721', '218', '792', '100', '719', '518', '282', '405', '236']
['480', '686', '507', '56', '676', '514', '183', '837', '386', '71', '810', '735', '647', '157', '980', '94', '391', '266', '350', '724']
['722', '182', '789', '600', '371', '362', '287', '211', '861', '378', '621', '72', '254', '285', '954', '938', '949', '436', '783', '137']
['176', '831', '942', '868', '937', '173', '761', '671', '313', '736', '916', '345', '459', '335', '540', '487', '587', '31', '729', '377']
['77', '632', '757', '146', '297', '950', '431', '5', '609', '461', '518', '887', '781', '955', '929', '371', '975', '908', '470', '889']
['467', '680', '278', '203', '487', '25', '319', '941', '321', '632', '97', '307', '322', '804', '191', '352', '598', '282', '606', '47']
['332', '417', '399', '661', '711', '551', '8', '199', '905', '191', '544', '891', '682', '853', '882', '84', '620', '454', '251', '129']
['609', '947', '295', '213', '464', '195', '370', '368', '595', '631', '451', '98', '758', '791', '772', '617', '789', '590', '290', '543']
['541', '67', '566', '218', '774', '962', '893', '543', '104', '149', '318', '671', '404', '106', '576', '38', '652', '559', '134', '223']
['418', '510', '347', '818', '305', '186', '571', '766', '969', '353', '36', '960', '68', '93', '306', '565', '834', '643', '957', '757']
['219', '789', '771', '249', '796', '703', '1', '216', '704', '841', '18', '913', '806', '360', '983', '979', '124', '291', '228', '583']
['662', '777', '330', '152', '601', '149', '31', '284', '983', '939', '188', '85', '540', '993', '599', '563', '14', '317', '693', '833']
['850', '452', '89', '35', '273', '604', '38', '286', '467', '812', '308', '779', '803', '97', '96', '865', '30', '64', '640', '944']
['673', '729', '955', '433', '282', '347', '449', '944', '712', '224', '675', '277', '986', '9', '765', '470', '617', '605', '128', '204']
['486', '74', '343', '389', '799', '282', '5', '804', '133', '718', '65', '392', '45', '715', '995', '876', '128', '637', '600', '777']
['365', '651', '743', '879', '639', '1', '814', '562', '610', '36', '33', '506', '545', '430', '486', '603', '489', '981', '368', '960']
['665', '493', '831', '61', '805', '778', '275', '344', '60', '166', '339', '496', '736', '973', '671', '920', '939', '655', '142', '276']
['738', '3', '163', '981', '319', '963', '745', '235', '969', '225', '128', '784', '282', '172', '411', '297', '511', '424', '294', '895']
['480', '387', '940', '463', '198', '823', '807', '208', '464', '829', '585', '673', '539', '69', '419', '554', '115', '680', '691', '966']
['440', '797', '732', '84', '305', '235', '91', '737', '120', '970', '963', '177', '534', '529', '81', '454', '849', '978', '979', '941']
['760', '275', '815', '672', '59', '40', '131', '326', '573', '293', '120', '982', '169', '673', '124', '566', '468', '282', '260', '85']
['370', '636', '700', '443', '185', '446', '221', '369', '20', '628', '293', '591', '190', '432', '99', '342', '688', '36', '482', '731']
['259', '201', '991', '854', '192', '908', '352', '935', '391', '890', '659', '265', '429', '814', '987', '871', '877', '969', '598', '695']
['414', '988', '347', '217', '683', '544', '222', '31', '120', '415', '409', '980', '55', '575', '654', '587', '901', '33', '229', '733']
['435', '454', '840', '902', '237', '215', '546', '272', '837', '261', '997', '728', '579', '966', '708', '273', '360', '893', '478', '649']
['723', '974', '977', '641', '270', '708', '803', '418', '551', '21', '984', '779', '455', '476', '545', '345', '848', '408', '101', '729']
['192', '467', '594', '952', '940', '389', '602', '58', '330', '678', '424', '910', '573', '566', '349', '764', '549', '458', '730', '485']
['616', '18', '497', '516', '30', '847', '50', '404', '112', '160', '60', '488', '411', '951', '148', '325', '764', '279', '885', '359']
['223', '599', '622', '238', '27', '705', '858', '905', '283', '301', '616', '715', '530', '189', '923', '659', '216', '237', '824', '263']
['961', '415', '810', '753', '417', '406', '351', '936', '829', '967', '751', '434', '118', '525', '496', '467', '2', '642', '111', '378']
['467', '466', '811', '119', '245', '147', '964', '319', '224', '13', '911', '581', '348', '521', '700', '518', '175', '204', '475', '748']
['104', '171', '979', '766', '853', '286', '842', '390', '55', '167', '683', '461', '71', '974', '132', '312', '824', '934', '364', '780']
['869', '104', '763', '545', '215', '205', '33', '825', '848', '791', '639', '351', '198', '898', '748', '607', '461', '263', '741', '929']
['279', '413', '588', '657', '612', '330', '431', '493', '809', '387', '151', '829', '706', '385', '535', '823', '769', '236', '819', '133']
['20', '309', '107', '636', '830', '753', '681', '940', '339', '553', '561', '58', '609', '471', '435', '894', '993', '356', '205', '591']
['462', '842', '169', '818', '208', '922', '850', '927', '128', '99', '876', '79', '279', '738', '531', '884', '382', '178', '814', '665']
['57', '981', '722', '201', '176', '218', '838', '442', '950', '336', '356', '973', '756', '976', '393', '745', '737', '939', '908', '869']
['840', '146', '862', '99', '989', '227', '546', '443', '323', '462', '365', '289', '54', '212', '511', '666', '17', '793', '229', '349']
['670', '623', '872', '865', '563', '613', '7', '659', '611', '91', '146', '381', '566', '184', '755', '197', '413', '387', '822', '932']
['707', '919', '889', '578', '423', '911', '338', '281', '534', '204', '982', '918', '13', '776', '455', '618', '529', '442', '558', '437']
['634', '369', '303', '333', '723', '626', '429', '583', '33', '389', '200', '645', '740', '952', '909', '159', '967', '925', '422', '949']
['331', '649', '596', '987', '583', '931', '464', '362', '917', '621', '675', '290', '527', '450', '117', '731', '671', '72', '460', '315']
['969', '281', '253', '161', '657', '169', '348', '451', '512', '869', '956', '654', '113', '540', '28', '789', '159', '636', '95', '605']
['851', '712', '656', '217', '549', '636', '334', '246', '525', '615', '676', '608', '901', '957', '347', '635', '929', '980', '887', '318']
['835', '201', '568', '108', '107', '585', '294', '399', '752', '511', '102', '414', '33', '706', '14', '257', '4', '135', '525', '467']
['258', '479', '521', '829', '131', '549', '393', '793', '689', '190', '473', '365', '305', '184', '370', '649', '419', '670', '435', '602']
['735', '999', '482', '356', '46', '188', '162', '300', '542', '460', '638', '717', '326', '297', '995', '987', '357', '269', '475', '730']
['130', '595', '783', '354', '418', '29', '806', '765', '187', '73', '71', '425', '79', '949', '332', '677', '278', '281', '827', '473']
['28', '619', '81', '694', '886', '337', '310', '194', '712', '13', '508', '116', '514', '795', '519', '304', '327', '681', '404', '59']
['990', '169', '952', '40', '873', '843', '736', '431', '944', '519', '465', '894', '362', '706', '15', '527', '167', '476', '749', '978']
['358', '475', '559', '420', '326', '49', '883', '707', '618', '408', '671', '396', '106', '712', '0', '513', '667', '655', '172', '122']
['221', '286', '957', '608', '615', '535', '339', '819', '903', '149', '453', '331', '100', '935', '122', '510', '255', '175', '45', '512']
['310', '822', '31', '838', '829', '977', '116', '592', '949', '853', '123', '651', '137', '810', '787', '231', '885', '757', '723', '64']
['904', '201', '146', '660', '304', '131', '463', '327', '678', '233', '996', '341', '466', '252', '849', '582', '451', '737', '798', '999']
['271', '704', '550', '687', '365', '161', '353', '912', '375', '140', '874', '178', '61', '37', '844', '535', '114', '528', '758', '12']
['68', '733', '606', '744', '641', '757', '295', '81', '905', '561', '462', '197', '45', '159', '324', '331', '953', '29', '549', '486']
['628', '274', '492', '932', '319', '137', '183', '564', '272', '760', '192', '772', '565', '174', '336', '305', '8', '666', '512', '925']
['775', '35', '111', '33', '240', '40', '236', '359', '410', '115', '24', '407', '690', '429', '692', '808', '127', '528', '937', '909']
['259', '534', '187', '106', '384', '603', '455', '90', '687', '328', '697', '390', '786', '649', '386', '175', '801', '835', '330', '843']
['955', '618', '804', '889', '927', '906', '863', '16', '920', '275', '741', '705', '646', '627', '168', '300', '688', '890', '950', '260']
['202', '832', '103', '637', '753', '71', '73', '210', '484', '217', '833', '273', '275', '544', '971', '386', '435', '215', '939', '30']
['247', '936', '211', '633', '584', '950', '637', '220', '382', '745', '237', '582', '394', '32', '841', '888', '941', '235', '523', '244']
['154', '630', '504', '640', '39', '682', '121', '469', '424', '257', '142', '731', '914', '224', '175', '518', '109', '983', '605', '802']
['450', '609', '579', '298', '612', '990', '276', '790', '545', '185', '343', '766', '961', '371', '981', '718', '796', '771', '945', '800']
['446', '221', '359', '563', '49', '381', '837', '394', '478', '844', '136', '718', '126', '988', '141', '45', '379', '729', '122', '965']
['538', '973', '42', '964', '634', '994', '473', '421', '12', '392', '322', '151', '126', '305', '453', '380', '564', '617', '494', '499']
['694', '274', '925', '15', '798', '993', '507', '689', '322', '555', '797', '754', '458', '463', '554', '450', '969', '532', '55', '325']
['523', '759', '3', '437', '587', '822', '833', '189', '184', '426', '559', '316', '980', '414', '34', '162', '394', '766', '142', '776']
['732', '413', '673', '731', '701', '682', '68', '951', '970', '973', '130', '743', '117', '262', '47', '848', '329', '244', '655', '535']
['601', '958', '303', '230', '338', '791', '936', '933', '202', '256', '36', '843', '410', '365', '228', '622', '674', '757', '385', '461']
['580', '815', '189', '798', '78', '234', '487', '389', '767', '778', '672', '62', '166', '342', '186', '190', '210', '105', '721', '277']
['251', '168', '777', '200', '948', '210', '494', '15', '107', '403', '944', '864', '367', '798', '288', '690', '248', '853', '724', '468']
['35', '29', '736', '365', '266', '223', '426', '882', '708', '551', '203', '210', '873', '958', '506', '987', '48', '11', '449', '116']
['552', '554', '947', '707', '134', '209', '64', '852', '654', '91', '709', '835', '917', '757', '638', '838', '887', '689', '469', '160']
['70', '901', '895', '396', '184', '419', '58', '401', '897', '996', '677', '755', '572', '358', '164', '32', '264', '123', '558', '550']
['179', '466', '355', '66', '321', '155', '67', '18', '433', '232', '82', '562', '563', '144', '344', '665', '333', '996', '356', '954']
['575', '945', '668', '356', '588', '597', '149', '589', '95', '887', '918', '8', '847', '75', '636', '833', '725', '197', '364', '570']
['738', '838', '11', '615', '770', '751', '387', '608', '946', '118', '814', '481', '522', '791', '356', '783', '258', '139', '375', '681']
['990', '836', '185', '242', '620', '658', '490', '366', '631', '841', '49', '406', '712', '724', '581', '801', '797', '515', '693', '906']
['640', '155', '800', '549', '565', '601', '351', '790', '455', '652', '158', '728', '878', '55', '143', '653', '278', '357', '8', '680']
['862', '104', '764', '435', '962', '96', '333', '315', '624', '116', '747', '636', '82', '793', '606', '176', '7', '682', '44', '614']
['486', '124', '384', '488', '139', '352', '379', '559', '927', '715', '929', '199', '179', '877', '624', '791', '404', '646', '935', '489']
['887', '451', '663', '777', '973', '482', '92', '159', '895', '760', '299', '453', '471', '739', '198', '335', '156', '884', '269', '799']
['673', '311', '830', '798', '550', '774', '341', '83', '980', '115', '626', '327', '996', '276', '651', '11', '24', '680', '65', '54']
['948', '584', '21', '826', '980', '361', '815', '445', '29', '202', '83', '811', '882', '270', '410', '40', '36', '504', '698', '872']
['31', '326', '653', '953', '287', '983', '111', '366', '399', '180', '544', '266', '238', '874', '599', '886', '314', '210', '130', '460']
['141', '982', '485', '18', '32', '360', '192', '804', '879', '635', '128', '224', '317', '636', '107', '178', '419', '565', '0', '267']
['307', '814', '200', '863', '367', '681', '362', '117', '147', '442', '848', '940', '130', '998', '971', '643', '901', '451', '384', '586']
['325', '663', '770', '254', '934', '998', '614', '122', '959', '465', '881', '272', '566', '502', '182', '477', '735', '94', '645', '606']
['468', '897', '392', '566', '292', '385', '368', '104', '259', '91', '464', '980', '184', '818', '593', '154', '240', '520', '98', '481']
['702', '611', '834', '616', '715', '704', '949', '336', '351', '334', '458', '926', '930', '713', '588', '741', '254', '343', '236', '540']
['277', '88', '66', '979', '568', '599', '437', '232', '470', '974', '1', '345', '195', '358', '186', '623', '65', '366', '820', '672']
['401', '342', '477', '53', '140', '652', '446', '508', '528', '416', '500', '96', '534', '391', '266', '418', '938', '803', '681', '22']
['914', '658', '262', '412', '265', '283', '350', '983', '383', '637', '109', '299', '517', '263', '352', '108', '356', '407', '618', '746']
['985', '725', '302', '674', '311', '869', '465', '273', '648', '491', '712', '219', '909', '205', '216', '111', '172', '518', '790', '309']
['303', '343', '21', '104', '921', '265', '438', '658', '822', '295', '407', '463', '920', '55', '429', '890', '758', '258', '24', '167']
['452', '16', '800', '419', '828', '642', '119', '681', '421', '196', '705', '938', '897', '995', '82', '770', '74', '764', '444', '99']
['411', '510', '769', '206', '12', '592']
['186', '356', '345', '651', '740', '547', '869', '953', '121', '61', '362', '788', '994', '529', '454', '156', '961', '704', '168', '732']
['322', '876', '985', '473', '501', '786', '373', '911', '567', '316', '294', '673', '536', '391', '207', '525', '299', '544', '339', '457']
['173', '120', '774', '582', '753', '101', '826', '656', '624', '405', '603', '521', '811', '719', '42', '396', '630', '673', '885', '892']
['951', '818', '953', '616', '81', '899', '270', '520', '895', '308', '69', '496', '320', '921', '904', '928', '398', '313', '30', '945']
['0', '424', '471', '244', '4', '854', '3', '254', '571', '309', '358', '978', '688', '298', '80', '553', '122', '173', '898', '109']
['675', '227', '216', '793', '196', '235', '972', '114', '4', '369', '134', '785', '948', '54', '964', '1', '702', '766', '773', '901']
['720', '788', '990', '838', '242', '124', '984', '924', '336', '76', '839', '670', '732', '236', '148', '130', '976', '55', '201', '202']
['273', '463', '35', '850', '794', '348', '625', '96', '532', '248', '290', '134', '425', '807', '17', '428', '726', '748', '251', '349']
['516', '143', '527', '450', '803', '124', '188', '700', '929', '735', '723', '122', '260', '318', '301', '348', '323', '513', '26', '776']
['127', '250', '538', '757', '582', '379', '854', '271', '74', '963', '637', '431', '512', '733', '213', '763', '996', '151', '894', '766']
['729', '988', '340', '728', '872', '952', '792', '361', '96', '507', '249', '640', '254', '477', '175', '46', '391', '617', '284', '227']
['766', '503', '964', '977', '456', '23', '540', '744', '841', '956', '20', '441', '686', '680', '986', '94', '709', '346', '577', '880']
['982', '691', '380', '839', '91', '495', '744', '539', '267', '300', '177', '131', '685', '204', '553', '76', '838', '304', '625', '487']
['230', '978', '805', '78', '762', '175', '423', '139', '279', '502', '51', '642', '768', '0', '932', '835', '9', '872', '896', '260']
['41', '803', '719', '702', '438', '564', '927', '418', '679', '351', '452', '570', '440', '701', '911', '42', '887', '833', '752', '794']
['319', '350', '710', '925', '789', '38', '781', '482', '504', '988', '545', '768', '502', '199', '806', '2', '90', '691', '680', '539']
['238', '550', '518', '594', '57', '632', '253', '162', '305', '569', '15', '210', '203', '739', '688', '102', '21', '492', '65', '79']
['629', '849', '582', '859', '951', '996', '583', '435', '620', '160', '477', '484', '836', '914', '872', '556', '74', '118', '440', '209']
['691', '763', '116', '8', '786', '78', '291', '443', '526', '347', '803', '279', '555', '730', '160', '804', '31', '38', '91', '639']
['83', '887', '895', '227', '31', '595', '721', '280', '651', '422', '92', '282', '898', '399', '226', '493', '389', '296', '387', '232']
['546', '345', '769', '432', '936', '961', '605', '906', '233', '897', '331', '938', '846', '100', '748', '963', '507', '985', '841', '251']
['814', '604', '763', '720', '513', '817', '978', '209', '781', '547', '973', '651', '662', '341', '618', '622', '396', '966', '573', '7']
['718', '988', '895', '794', '786', '624', '144', '431', '757', '580', '345', '209', '853', '779', '461', '516', '363', '914', '299', '822']
['736', '510', '398', '247', '157', '737', '909', '330', '640', '789', '167', '724', '342', '754', '444', '355', '327', '690', '235', '274']
['101', '784', '984', '204', '674', '965', '754', '943', '773', '931', '974', '556', '97', '793', '752', '743', '405', '324', '381', '146']
['618', '245', '823', '283', '321', '104', '176', '902', '260', '343', '553', '464', '214', '472', '628', '741', '268', '699', '718', '936']
['25', '917', '957', '585', '279', '203', '954', '690', '597', '372', '623', '49', '691', '43', '62', '437', '581', '409', '913', '127']
['224', '832', '185', '560', '138', '376', '293', '615', '308', '240', '641', '687', '91', '305', '983', '500', '97', '875', '920', '714']
['80', '178', '872', '526', '260', '469', '741', '140', '5', '633', '861', '56', '716', '292', '909', '239', '519', '999', '195', '530']
['576', '701', '559', '266', '664', '287', '279', '735', '213', '823', '38', '600', '554', '996', '494', '203', '850', '361', '861', '873']
['258', '384', '854', '450', '594', '201', '335', '487', '356', '819', '508', '270', '627', '566', '775', '45', '341', '767', '557', '835']
['6', '559', '658', '859', '190', '826', '288', '934', '243', '802', '1', '846', '91', '587', '834', '899', '856', '264', '210', '599']
['734', '394', '664', '150', '792', '78', '113', '342', '572', '923', '6', '450', '212', '952', '608', '461', '633', '310', '544', '997']
['565', '902', '36', '80', '794', '268', '232', '101', '109', '804', '11', '387', '437', '979', '60', '92', '233', '453', '905', '750']
['980', '569', '202', '795', '377', '574', '402', '129', '979', '821', '664', '943', '506', '782', '588', '832', '292', '5', '175', '815']
['728', '343', '945', '740', '489', '351', '789', '623', '596', '552', '697', '850', '153', '641', '72', '146', '967', '381', '911', '300']
['677', '154', '676', '510']
['766', '986', '564', '437', '207', '955', '466', '86', '649', '15', '265', '462', '996', '89', '851', '991', '652', '7', '272', '368']
['870', '934', '616', '234', '362', '685', '860', '357', '283', '539', '456', '853', '653', '692', '394', '637', '415', '833', '841', '478']
['274', '375', '912', '548', '403', '387', '757', '371', '300', '975', '778', '797', '483', '432', '827', '336', '766', '159', '521', '821']
['630', '429', '3', '619', '651', '244', '799', '370', '172', '706', '975', '814', '215', '289', '940', '864', '300', '254', '985', '380']
['990', '962', '944', '916', '744', '760', '333', '14', '237', '78', '651', '234', '197', '724', '268', '844', '887', '986', '429', '877']
['249', '248', '781', '105', '744', '583', '550', '43', '72', '526', '973', '106', '400', '976', '940', '159', '63', '94', '546', '918']
['101', '828', '66', '867', '574', '113', '504', '917', '841', '579', '796', '311', '928', '42', '22', '568', '991', '195', '304', '67']
['121', '518', '105', '946', '6', '517', '861', '205', '976', '189', '473', '224', '487', '204', '156', '74', '170', '85', '578', '81']
['219', '567', '462', '867', '579', '667', '883', '460', '260', '913', '801', '72', '263', '739', '94', '422', '57', '978', '9', '864']
['468', '174', '389', '663', '621', '858', '808', '751', '752', '219', '635', '806', '250', '316', '409', '253', '328', '651', '760', '709']
['877', '356', '692', '760', '217', '289', '92', '277', '308', '884', '78', '616', '449', '274', '754', '292', '184', '478', '957', '348']
['799', '633', '899', '320', '74', '337', '902', '40', '514', '235', '646', '910', '541', '5', '599', '416', '481', '761', '534', '999']
['880', '773', '729', '955', '562', '706', '996', '302', '142', '355', '772', '575', '786', '148', '519', '787', '84', '548', '325', '836']
['170', '894', '397', '494', '352', '336', '856', '445', '150', '316', '825', '965', '71', '708', '735', '465', '884', '812', '590', '601']
